,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
34,10,186,politoed,water,,"[['pound', 'normal'], ['double-slap', 'normal'], ['mega-punch', 'normal'], ['ice-punch', 'ice'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['hyper-beam', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['haze', 'ice'], ['metronome', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['amnesia', 'psychic'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['belly-drum', 'normal'], ['mud-slap', 'ground'], ['perish-song', 'normal'], ['icy-wind', 'ice'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['psych-up', 'normal'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['hyper-voice', 'normal'], ['weather-ball', 'normal'], ['muddy-water', 'water'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['payback', 'dark'], ['fling', 'dark'], ['focus-blast', 'fighting'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['captivate', 'normal'], ['low-sweep', 'fighting'], ['round', 'normal'], ['echoed-voice', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['liquidation', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",90,75,75,90,100,70
35,11,187,hoppip,grass,flying,"[['pay-day', 'normal'], ['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['growl', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['solar-beam', 'grass'], ['poison-powder', 'poison'], ['stun-spore', 'grass'], ['sleep-powder', 'grass'], ['toxic', 'poison'], ['confusion', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['amnesia', 'psychic'], ['flash', 'normal'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['cotton-spore', 'grass'], ['protect', 'normal'], ['giga-drain', 'grass'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['memento', 'dark'], ['facade', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['aromatherapy', 'grass'], ['silver-wind', 'bug'], ['bullet-seed', 'grass'], ['aerial-ace', 'flying'], ['bounce', 'flying'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['fling', 'dark'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['switcheroo', 'dark'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['rage-powder', 'bug'], ['round', 'normal'], ['acrobatics', 'flying'], ['cotton-guard', 'grass'], ['grassy-terrain', 'grass'], ['fairy-wind', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['infestation', 'bug'], ['strength-sap', 'grass'], ['pollen-puff', 'bug'], ['lunge', 'bug'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",35,35,40,35,55,50
36,12,188,skiploom,grass,flying,"[['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['solar-beam', 'grass'], ['poison-powder', 'poison'], ['stun-spore', 'grass'], ['sleep-powder', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['flash', 'normal'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['cotton-spore', 'grass'], ['protect', 'normal'], ['giga-drain', 'grass'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['memento', 'dark'], ['facade', 'normal'], ['helping-hand', 'normal'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['silver-wind', 'bug'], ['bullet-seed', 'grass'], ['aerial-ace', 'flying'], ['bounce', 'flying'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['fling', 'dark'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['rage-powder', 'bug'], ['round', 'normal'], ['acrobatics', 'flying'], ['grassy-terrain', 'grass'], ['fairy-wind', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['infestation', 'bug'], ['pollen-puff', 'bug'], ['lunge', 'bug'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",55,45,50,45,65,80
37,13,189,jumpluff,grass,flying,"[['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['hyper-beam', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['solar-beam', 'grass'], ['poison-powder', 'poison'], ['stun-spore', 'grass'], ['sleep-powder', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['flash', 'normal'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['cotton-spore', 'grass'], ['protect', 'normal'], ['giga-drain', 'grass'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['memento', 'dark'], ['facade', 'normal'], ['helping-hand', 'normal'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['silver-wind', 'bug'], ['bullet-seed', 'grass'], ['aerial-ace', 'flying'], ['bounce', 'flying'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['fling', 'dark'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['rage-powder', 'bug'], ['round', 'normal'], ['acrobatics', 'flying'], ['grassy-terrain', 'grass'], ['fairy-wind', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['infestation', 'bug'], ['pollen-puff', 'bug'], ['lunge', 'bug'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",75,55,70,55,95,110
38,14,190,aipom,normal,,"[['double-slap', 'normal'], ['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['scratch', 'normal'], ['cut', 'normal'], ['slam', 'normal'], ['mega-kick', 'normal'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['metronome', 'normal'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['baton-pass', 'normal'], ['pursuit', 'dark'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['beat-up', 'dark'], ['fake-out', 'normal'], ['uproar', 'normal'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['role-play', 'psychic'], ['revenge', 'fighting'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['snatch', 'dark'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['tickle', 'normal'], ['aerial-ace', 'flying'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['u-turn', 'bug'], ['payback', 'dark'], ['fling', 'dark'], ['last-resort', 'normal'], ['seed-bomb', 'grass'], ['switcheroo', 'dark'], ['nasty-plot', 'dark'], ['shadow-claw', 'ghost'], ['mud-bomb', 'ground'], ['gunk-shot', 'poison'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['double-hit', 'normal'], ['hone-claws', 'dark'], ['smack-down', 'rock'], ['low-sweep', 'fighting'], ['foul-play', 'dark'], ['round', 'normal'], ['quick-guard', 'fighting'], ['acrobatics', 'flying'], ['retaliate', 'normal'], ['work-up', 'normal'], ['tail-slap', 'normal'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['throat-chop', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['chilling-water', 'water'], ['upper-hand', 'fighting']]",55,70,55,40,55,85
39,15,191,sunkern,grass,,"[['swords-dance', 'normal'], ['cut', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['growth', 'normal'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['bide', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['morning-sun', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['uproar', 'normal'], ['facade', 'normal'], ['nature-power', 'normal'], ['helping-hand', 'normal'], ['ingrain', 'grass'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['weather-ball', 'normal'], ['grass-whistle', 'grass'], ['bullet-seed', 'grass'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['earth-power', 'ground'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['after-you', 'normal'], ['round', 'normal'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",30,30,30,30,30,30
40,16,192,sunflora,grass,,"[['pound', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['growth', 'normal'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['petal-dance', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['uproar', 'normal'], ['facade', 'normal'], ['nature-power', 'normal'], ['helping-hand', 'normal'], ['ingrain', 'grass'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['weather-ball', 'normal'], ['grass-whistle', 'grass'], ['bullet-seed', 'grass'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['after-you', 'normal'], ['round', 'normal'], ['petal-blizzard', 'grass'], ['flower-shield', 'fairy'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['grassy-glide', 'grass'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",75,75,55,105,85,30
41,17,193,yanma,bug,flying,"[['swords-dance', 'normal'], ['gust', 'flying'], ['wing-attack', 'flying'], ['whirlwind', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['sonic-boom', 'normal'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['toxic', 'poison'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['leech-life', 'bug'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['protect', 'normal'], ['feint-attack', 'dark'], ['foresight', 'normal'], ['detect', 'fighting'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['steel-wing', 'steel'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pursuit', 'dark'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['shadow-ball', 'ghost'], ['uproar', 'normal'], ['facade', 'normal'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['signal-beam', 'bug'], ['aerial-ace', 'flying'], ['roost', 'flying'], ['natural-gift', 'normal'], ['feint', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['air-slash', 'flying'], ['bug-buzz', 'bug'], ['defog', 'flying'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['ominous-wind', 'ghost'], ['round', 'normal'], ['struggle-bug', 'bug'], ['confide', 'normal'], ['lunge', 'bug'], ['skitter-smack', 'bug'], ['tera-blast', 'normal'], ['pounce', 'bug'], ['psychic-noise', 'psychic']]",65,65,45,75,45,95
42,18,194,wooper,water,ground,"[['ice-punch', 'ice'], ['slam', 'normal'], ['double-kick', 'fighting'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['counter', 'fighting'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['recover', 'normal'], ['defense-curl', 'normal'], ['haze', 'ice'], ['waterfall', 'water'], ['amnesia', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['spikes', 'ground'], ['icy-wind', 'ice'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['stockpile', 'normal'], ['spit-up', 'normal'], ['swallow', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['helping-hand', 'normal'], ['yawn', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['mud-shot', 'ground'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['guard-swap', 'psychic'], ['aqua-tail', 'water'], ['earth-power', 'ground'], ['avalanche', 'ice'], ['mud-bomb', 'ground'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['sludge-wave', 'poison'], ['acid-spray', 'poison'], ['after-you', 'normal'], ['round', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['infestation', 'bug'], ['power-up-punch', 'fighting'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['tera-blast', 'normal'], ['snowscape', 'ice'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",55,45,45,25,25,15
43,19,195,quagsire,water,ground,"[['mega-punch', 'normal'], ['ice-punch', 'ice'], ['slam', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['haze', 'ice'], ['waterfall', 'water'], ['amnesia', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['spikes', 'ground'], ['icy-wind', 'ice'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['yawn', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['mud-shot', 'ground'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['fling', 'dark'], ['guard-swap', 'psychic'], ['toxic-spikes', 'poison'], ['aqua-tail', 'water'], ['drain-punch', 'fighting'], ['focus-blast', 'fighting'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['avalanche', 'ice'], ['mud-bomb', 'ground'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['sludge-wave', 'poison'], ['acid-spray', 'poison'], ['after-you', 'normal'], ['round', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['infestation', 'bug'], ['power-up-punch', 'fighting'], ['high-horsepower', 'ground'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['body-press', 'fighting'], ['tera-blast', 'normal'], ['snowscape', 'ice'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",95,85,85,65,65,35
